Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA178477	SPROHSA178477	SPROHSA178477		95	false	false		SPROHSA178477		12.63	1.0000	0.9918	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			
SPROHSA178491	SPROHSA178491	SPROHSA178491		58	false	false		SPROHSA178491		25.86	1.0000	0.9990	0.00000000000000	4	0	4	5	0	5	     0	     0	     0	14M(15.9949), 15M(15.9949)		SPROHSA178492, SPROHSA178493, SPROHSA381671
SPROHSA179428	SPROHSA179428	SPROHSA179428		84	false	false		SPROHSA179428		14.29	1.0000	0.9989	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA261923
SPROHSA180805	SPROHSA180805	SPROHSA180805		51	false	false		SPROHSA180805		19.61	1.0000	0.9864	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA284317, SPROHSA284318, SPROHSA284319, SPROHSA374087, SPROHSA374088, SPROHSA374089
SPROHSA180839	SPROHSA180839	SPROHSA180839		100	false	false		SPROHSA180839		9.00	1.0000	0.9932	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA180840, SPROHSA180841
SPROHSA180925	SPROHSA180925	SPROHSA180925		77	false	false		SPROHSA180925		11.69	1.0000	0.9913	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA305699, SPROHSA325827, SPROHSA331823, SPROHSA34897, SPROHSA358605, SPROHSA46704
SPROHSA181350	SPROHSA181350	SPROHSA181350		93	false	false		SPROHSA181350		9.68	1.0000	0.9951	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	3M(15.9949), 8C(119.0041)		SPROHSA188900, SPROHSA283799, SPROHSA86267
SPROHSA181389	SPROHSA181389	SPROHSA181389		63	false	false		SPROHSA181389		14.29	1.0000	0.9957	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA181390, SPROHSA64057, SPROHSA64058
SPROHSA182027	SPROHSA182027	SPROHSA182027		87	false	false		SPROHSA182027		10.34	1.0000	0.9761	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA22767, SPROHSA22768, SPROHSA253676, SPROHSA300107, SPROHSA31180, SPROHSA31181, SPROHSA380551, SPROHSA380552, SPROHSA382772, SPROHSA8270, SPROHSA8271, SPROHSA85360, SPROHSA85361
SPROHSA182231	SPROHSA182231	SPROHSA182231		63	false	false		SPROHSA182231		14.29	1.0000	0.9944	0.00000000000000	1	0	1	5	0	5	     0	     0	     0	3M(15.9949)		SPROHSA191965, SPROHSA20296, SPROHSA252566, SPROHSA264713, SPROHSA330628, SPROHSA344353, SPROHSA34680, SPROHSA9984
SPROHSA182308	SPROHSA182308	SPROHSA182308		65	false	false		SPROHSA182308		15.38	1.0000	0.9987	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
SPROHSA182309	SPROHSA182309	SPROHSA182309		98	false	false		SPROHSA182309		11.22	1.0000	0.9950	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA243619
SPROHSA182461	SPROHSA182461	SPROHSA182461		58	false	false		SPROHSA182461		46.55	1.0000	0.9990	0.00000000000000	3	0	3	5	0	5	     0	     0	     0	15M(15.9949), N-term(42.0106)		
SPROHSA182708	SPROHSA182708	SPROHSA182708		26	false	false		SPROHSA182708		38.46	1.0000	0.9968	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA9792
SPROHSA182802	SPROHSA182802	SPROHSA182802		97	false	false		SPROHSA182802		10.31	1.0000	0.9816	0.00144822592324	1	0	1	2	0	2	     0	     0	     0			SPROHSA188786, SPROHSA213173
SPROHSA183118	SPROHSA183118	SPROHSA183118		41	false	false		SPROHSA183118		51.22	1.0000	0.9977	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA197624, SPROHSA197625, SPROHSA197626, SPROHSA197627, SPROHSA293079, SPROHSA74558, SPROHSA74559, SPROHSA74560, SPROHSA74561, SPROHSA74562, SPROHSA74563, SPROHSA74564, SPROHSA74565, SPROHSA77779, SPROHSA9262
SPROHSA183572	SPROHSA183572	SPROHSA183572		29	false	false		SPROHSA183572		31.03	1.0000	0.9868	0.00083194675541	1	0	1	1	0	1	     0	     0	     0	7M(15.9949)		SPROHSA212244
SPROHSA183888	SPROHSA183888	SPROHSA183888		58	false	false		SPROHSA183888		39.66	1.0000	0.9956	0.00000000000000	3	0	3	4	0	4	     0	     0	     0	11M(15.9949)		SPROHSA183889, SPROHSA21911, SPROHSA277268, SPROHSA277269, SPROHSA290444, SPROHSA290445, SPROHSA293381, SPROHSA321740, SPROHSA338336, SPROHSA379829
SPROHSA18441	SPROHSA18441	SPROHSA18441		73	false	false		SPROHSA18441		13.70	1.0000	0.9830	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA18442, SPROHSA18443, SPROHSA184740, SPROHSA184741, SPROHSA184742, SPROHSA211007, SPROHSA211008, SPROHSA253402, SPROHSA253403, SPROHSA253404, SPROHSA253405, SPROHSA253406, SPROHSA281141, SPROHSA281142, SPROHSA326184, SPROHSA326185, SPROHSA326186, SPROHSA377614, SPROHSA377615, SPROHSA377616, SPROHSA390993, SPROHSA74123, SPROHSA74124, SPROHSA74125, SPROHSA74126, SPROHSA74127
SPROHSA18513	SPROHSA18513	SPROHSA18513		99	false	false		SPROHSA18513		33.33	1.0000	0.9963	0.00000000000000	5	0	5	6	0	6	     0	     0	     0			SPROHSA18514, SPROHSA18515, SPROHSA18583, SPROHSA19105, SPROHSA19106, SPROHSA19107, SPROHSA19568, SPROHSA3889, SPROHSA3890
SPROHSA185338	SPROHSA185338	SPROHSA185338		65	false	false		SPROHSA185338		18.46	1.0000	0.9922	0.00083194675541	2	2	2	2	2	2	     0	     0	     0			
SPROHSA185544	SPROHSA185544	SPROHSA185544		73	false	false		SPROHSA185544		12.33	1.0000	0.9889	0.00083194675541	1	0	1	2	0	2	     0	     0	     0	9M(15.9949)		SPROHSA185545, SPROHSA185546, SPROHSA240944, SPROHSA28000, SPROHSA287952, SPROHSA293551, SPROHSA297334, SPROHSA297335, SPROHSA297336, SPROHSA298007, SPROHSA309588, SPROHSA309589, SPROHSA64833
SPROHSA186279	SPROHSA186279	SPROHSA186279		12	false	false		SPROHSA186279		91.67	1.0000	0.9982	0.00000000000000	2	0	2	8	0	8	     0	     0	     0	3M(15.9949), 4M(15.9949)		SPROHSA315714
SPROHSA186582	SPROHSA186582	SPROHSA186582		93	false	false		SPROHSA186582		21.51	1.0000	0.9984	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
SPROHSA186847	SPROHSA186847	SPROHSA186847		52	false	false		SPROHSA186847		19.23	1.0000	0.9791	0.00144822592324	1	1	1	1	1	1	     0	     0	     0			
SPROHSA187050	SPROHSA187050	SPROHSA187050		37	false	false		SPROHSA187050		27.03	1.0000	0.9983	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA334537, SPROHSA383188, SPROHSA390321, SPROHSA56647, SPROHSA97672
SPROHSA187546	SPROHSA187546	SPROHSA187546		73	false	false		SPROHSA187546		12.33	1.0000	0.9751	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA187688, SPROHSA24713, SPROHSA251735, SPROHSA370525
SPROHSA187839	SPROHSA187839	SPROHSA187839		44	false	false		SPROHSA187839		25.00	1.0000	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA361656
SPROHSA187847	SPROHSA187847	SPROHSA187847		59	false	false		SPROHSA187847		22.03	1.0000	0.9945	0.00000000000000	2	0	2	4	0	4	     0	     0	     0	1Q(-17.0265)		SPROHSA233445, SPROHSA320417, SPROHSA320418, SPROHSA88084, SPROHSA88085
SPROHSA188920	SPROHSA188920	SPROHSA188920		73	false	false		SPROHSA188920		27.40	1.0000	0.9918	0.00083194675541	3	0	3	3	0	3	     0	     0	     0			SPROHSA270324, SPROHSA36009, SPROHSA64930, SPROHSA80510
SPROHSA189060	SPROHSA189060	SPROHSA189060		93	false	false		SPROHSA189060		9.68	1.0000	0.9901	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA350452
SPROHSA189081	SPROHSA189081	SPROHSA189081		66	false	false		SPROHSA189081		13.64	1.0000	0.9895	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA294057, SPROHSA341382
SPROHSA189162	SPROHSA189162	SPROHSA189162		68	false	false		SPROHSA189162		14.71	1.0000	0.9797	0.00144822592324	2	0	2	3	0	3	     0	     0	     0			SPROHSA280488, SPROHSA365604, SPROHSA373515
SPROHSA189344	SPROHSA189344	SPROHSA189344		26	false	false		SPROHSA189344		53.85	1.0000	0.9905	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA46655
SPROHSA189401	SPROHSA189401	SPROHSA189401		72	false	false		SPROHSA189401		13.89	1.0000	0.9986	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	1Q(-17.0265)		SPROHSA189402, SPROHSA31520, SPROHSA32409, SPROHSA348734
SPROHSA189612	SPROHSA189612	SPROHSA189612		85	false	false		SPROHSA189612		23.53	1.0000	0.9896	0.00083194675541	3	0	3	5	0	5	     0	     0	     0	10M(15.9949)		SPROHSA367611, SPROHSA367612, SPROHSA373431, SPROHSA373432
SPROHSA189807	SPROHSA189807	SPROHSA189807		59	false	false		SPROHSA189807		32.20	1.0000	0.9944	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA5173
SPROHSA19016	SPROHSA19016	SPROHSA19016		38	false	false		SPROHSA19016		42.11	1.0000	0.9986	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			SPROHSA22843, SPROHSA22973, SPROHSA247061, SPROHSA260315, SPROHSA4614
SPROHSA190226	SPROHSA190226	SPROHSA190226		34	false	false		SPROHSA190226		26.47	1.0000	0.9808	0.00144822592324	1	1	1	1	1	1	     0	     0	     0			
SPROHSA190434	SPROHSA190434	SPROHSA190434		90	false	false		SPROHSA190434		18.89	1.0000	0.9906	0.00083194675541	2	0	2	3	0	3	     0	     0	     0			
SPROHSA190553	SPROHSA190553	SPROHSA190553		90	false	false		SPROHSA190553		11.11	1.0000	0.9921	0.00083194675541	1	1	1	2	2	2	     0	     0	     0			
SPROHSA190573	SPROHSA190573	SPROHSA190573		36	false	false		SPROHSA190573		25.00	1.0000	0.9947	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA363784, SPROHSA368404
SPROHSA190582	SPROHSA190582	SPROHSA190582		96	false	false		SPROHSA190582		9.38	1.0000	0.9612	0.00471698113208	1	0	1	1	0	1	     0	     0	     0			SPROHSA243555
SPROHSA190745	SPROHSA190745	SPROHSA190745		95	false	false		SPROHSA190745		11.58	1.0000	0.9907	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA285177, SPROHSA326356, SPROHSA387087, SPROHSA43435, SPROHSA85291
SPROHSA190771	SPROHSA190771	SPROHSA190771		96	false	false		SPROHSA190771		22.92	1.0000	0.9979	0.00000000000000	4	0	4	17	0	17	     0	     0	     0			SPROHSA32101
SPROHSA191088	SPROHSA191088	SPROHSA191088		55	false	false		SPROHSA191088		20.00	1.0000	0.9140	0.01765650080257	1	0	1	1	0	1	     0	     0	     0			SPROHSA191089
SPROHSA191408	SPROHSA191408	SPROHSA191408		30	false	false		SPROHSA191408		30.00	1.0000	0.9902	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA254311, SPROHSA382891
SPROHSA191991	SPROHSA191991	SPROHSA191991		65	false	false		SPROHSA191991		15.38	1.0000	0.9932	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	5M(15.9949)		SPROHSA239991, SPROHSA33225
SPROHSA191992	SPROHSA191992	SPROHSA191992		78	false	false		SPROHSA191992		11.54	1.0000	0.9930	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA191993, SPROHSA239992, SPROHSA239993, SPROHSA239994, SPROHSA33226, SPROHSA33227, SPROHSA33228, SPROHSA47585, SPROHSA47586, SPROHSA47587
SPROHSA192286	SPROHSA192286	SPROHSA192286		76	false	false		SPROHSA192286		18.42	1.0000	0.9968	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA243916, SPROHSA246701, SPROHSA246702, SPROHSA257111, SPROHSA257112, SPROHSA349372, SPROHSA56999, SPROHSA92496, SPROHSA92497
SPROHSA192545	SPROHSA192545	SPROHSA192545		58	false	false		SPROHSA192545		60.34	1.0000	0.9934	0.00000000000000	4	0	4	7	0	7	     0	     0	     0	4C(119.0041)		SPROHSA236317, SPROHSA274842, SPROHSA359303, SPROHSA376618
SPROHSA193058	SPROHSA193058	SPROHSA193058		92	false	false		SPROHSA193058		23.91	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			
SPROHSA19333	SPROHSA19333	SPROHSA19333		15	false	false		SPROHSA19333		100.00	1.0000	0.9970	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA257611, SPROHSA259317, SPROHSA275074, SPROHSA64645
SPROHSA193643	SPROHSA193643	SPROHSA193643		62	false	false		SPROHSA193643		16.13	1.0000	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA24647, SPROHSA32035, SPROHSA57489
SPROHSA194360	SPROHSA194360	SPROHSA194360		94	false	false		SPROHSA194360		30.85	1.0000	0.9986	0.00000000000000	3	0	3	7	0	7	     0	     0	     0	6M(15.9949)		
SPROHSA194676	SPROHSA194676	SPROHSA194676		62	false	false		SPROHSA194676		33.87	1.0000	0.9971	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	9M(15.9949)		
SPROHSA194761	SPROHSA194761	SPROHSA194761		89	false	false		SPROHSA194761		10.11	1.0000	0.9817	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA357046
SPROHSA19487	SPROHSA19487	SPROHSA19487		85	false	false		SPROHSA19487		23.53	1.0000	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	2M(15.9949)		SPROHSA250100, SPROHSA287318, SPROHSA45318
SPROHSA196036	SPROHSA196036	SPROHSA196036		76	false	false		SPROHSA196036		17.11	1.0000	0.9981	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA32658
SPROHSA196107	SPROHSA196107	SPROHSA196107		63	false	false		SPROHSA196107		19.05	1.0000	0.9865	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			
SPROHSA196154	SPROHSA196154	SPROHSA196154		11	false	false		SPROHSA196154		90.91	1.0000	0.9391	0.01119068934646	1	1	1	2	2	2	     0	     0	     0			
SPROHSA19618	SPROHSA19618	SPROHSA19618		90	false	false		SPROHSA19618		21.11	1.0000	0.9987	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA233069, SPROHSA258260, SPROHSA328317
SPROHSA196304	SPROHSA196304	SPROHSA196304		78	false	false		SPROHSA196304		12.82	1.0000	0.9919	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA196305, SPROHSA201302, SPROHSA201303, SPROHSA201304, SPROHSA203231, SPROHSA205041, SPROHSA223111, SPROHSA225481, SPROHSA24922, SPROHSA24923, SPROHSA250316, SPROHSA250317, SPROHSA383704, SPROHSA383705, SPROHSA392405
SPROHSA196380	SPROHSA196380	SPROHSA196380		17	false	false		SPROHSA196380		64.71	1.0000	0.9947	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA307467
SPROHSA196477	SPROHSA196477	SPROHSA196477		88	false	false		SPROHSA196477		26.14	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	N-term(42.0106)		
SPROHSA197148	SPROHSA197148	SPROHSA197148		98	false	false		SPROHSA197148		9.18	1.0000	0.9811	0.00144822592324	1	0	1	2	0	2	     0	     0	     0			SPROHSA242735, SPROHSA282190, SPROHSA343992, SPROHSA78043
SPROHSA197228	SPROHSA197228	SPROHSA197228		73	false	false		SPROHSA197228		12.33	1.0000	0.9956	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	7C(119.0041)		
SPROHSA197317	SPROHSA197317	SPROHSA197317		57	false	false		SPROHSA197317		17.54	1.0000	0.9846	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA197318, SPROHSA311058, SPROHSA311059, SPROHSA326389, SPROHSA326439, SPROHSA349693, SPROHSA349694, SPROHSA59890, SPROHSA82151, SPROHSA82152, SPROHSA88142, SPROHSA92508
SPROHSA197444	SPROHSA197444	SPROHSA197444		32	false	false		SPROHSA197444		28.12	1.0000	0.9759	0.00288184438040	1	1	1	1	1	1	     0	     0	     0			
SPROHSA198015	SPROHSA198015	SPROHSA198015		93	false	false		SPROHSA198015		21.51	1.0000	0.9942	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA263556, SPROHSA30899
SPROHSA19876	SPROHSA19876	SPROHSA19876		97	false	false		SPROHSA19876		10.31	1.0000	0.9703	0.00288184438040	2	0	2	3	0	3	     0	     0	     0			
SPROHSA199403	SPROHSA199403	SPROHSA199403		12	false	false		SPROHSA199403		83.33	1.0000	0.9729	0.00288184438040	1	1	1	2	2	2	     0	     0	     0			
SPROHSA199509	SPROHSA199509	SPROHSA199509		93	false	false		SPROHSA199509		10.75	1.0000	0.9881	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA199734	SPROHSA199734	SPROHSA199734		53	false	false		SPROHSA199734		41.51	1.0000	0.9856	0.00083194675541	6	0	0	8	0	0	     0	     0	     0			SPROHSA249486
SPROHSA200144	SPROHSA200144	SPROHSA200144		76	false	false		SPROHSA200144		27.63	1.0000	0.9857	0.00083194675541	2	0	2	3	0	3	     0	     0	     0			
SPROHSA201447	SPROHSA201447	SPROHSA201447		87	false	false		SPROHSA201447		12.64	1.0000	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA40343
SPROHSA201800	SPROHSA201800	SPROHSA201800		99	false	false		SPROHSA201800		9.09	1.0000	0.9791	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA21207, SPROHSA225824
SPROHSA202006	SPROHSA202006	SPROHSA202006		93	false	false		SPROHSA202006		20.43	1.0000	0.9804	0.00144822592324	2	1	2	2	1	2	     0	     0	     0			
SPROHSA202825	SPROHSA202825	SPROHSA202825		69	false	false		SPROHSA202825		30.43	1.0000	0.9989	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
SPROHSA20298	SPROHSA20298	SPROHSA20298		76	false	false		SPROHSA20298		25.00	1.0000	0.9896	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA28085, SPROHSA283244, SPROHSA315521, SPROHSA63046, SPROHSA97709
SPROHSA20318	SPROHSA20318	SPROHSA20318		84	false	false		SPROHSA20318		13.10	1.0000	0.9783	0.00214745884037	1	0	1	1	0	1	     0	     0	     0			SPROHSA20319
SPROHSA203354	SPROHSA203354	SPROHSA203354		74	false	false		SPROHSA203354		13.51	1.0000	0.9861	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA203355, SPROHSA251689, SPROHSA312455, SPROHSA87886
SPROHSA203488	SPROHSA203488	SPROHSA203488		78	false	false		SPROHSA203488		11.54	1.0000	0.9987	0.00000000000000	1	0	1	5	0	5	     0	     0	     0	1Q(-17.0265)		SPROHSA283065, SPROHSA286943, SPROHSA292568, SPROHSA301725, SPROHSA308436, SPROHSA321693
SPROHSA203808	SPROHSA203808	SPROHSA203808		59	false	false		SPROHSA203808		16.95	1.0000	0.9986	0.00000000000000	3	0	3	12	0	12	     0	     0	     0			SPROHSA220724, SPROHSA235026, SPROHSA372444, SPROHSA93117
SPROHSA20476	SPROHSA20476	SPROHSA20476		98	false	false		SPROHSA20476		30.61	1.0000	0.9929	0.00083194675541	5	0	2	8	0	4	     0	     0	     0			SPROHSA27789, SPROHSA3961
SPROHSA20495	SPROHSA20495	SPROHSA20495		41	false	false		SPROHSA20495		41.46	1.0000	0.9791	0.00144822592324	2	0	1	3	0	2	     0	     0	     0			SPROHSA207403, SPROHSA365715, SPROHSA3971
SPROHSA20517	SPROHSA20517	SPROHSA20517		96	false	false		SPROHSA20517		10.42	1.0000	0.9666	0.00288184438040	1	1	1	1	1	1	     0	     0	     0			
SPROHSA20536	SPROHSA20536	SPROHSA20536		96	false	false		SPROHSA20536		32.29	1.0000	0.9985	0.00000000000000	5	0	2	7	0	3	     0	     0	     0			SPROHSA3965
SPROHSA20545	SPROHSA20545	SPROHSA20545		98	false	false		SPROHSA20545		13.27	1.0000	0.9964	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA214864, SPROHSA214865, SPROHSA219847, SPROHSA219848, SPROHSA319515, SPROHSA319516, SPROHSA81485
SPROHSA20570	SPROHSA20570	SPROHSA20570		95	false	false		SPROHSA20570		20.00	1.0000	0.9989	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			SPROHSA230536
SPROHSA20603	SPROHSA20603	SPROHSA20603		87	false	false		SPROHSA20603		37.93	1.0000	0.9990	0.00000000000000	4	0	4	8	0	8	     0	     0	     0	6M(15.9949)		SPROHSA20604, SPROHSA20605, SPROHSA20606, SPROHSA20607, SPROHSA20608, SPROHSA20609, SPROHSA20610, SPROHSA20631, SPROHSA20632, SPROHSA21583, SPROHSA21584, SPROHSA21585, SPROHSA21597, SPROHSA302878, SPROHSA304818, SPROHSA304844, SPROHSA337209, SPROHSA338008, SPROHSA338026, SPROHSA34376, SPROHSA34591, SPROHSA34620, SPROHSA34648, SPROHSA35187, SPROHSA35246, SPROHSA35247, SPROHSA35248, SPROHSA35858, SPROHSA36046, SPROHSA36297, SPROHSA36300, SPROHSA36301, SPROHSA36384, SPROHSA36400, SPROHSA366368, SPROHSA36752, SPROHSA37097, SPROHSA37272, SPROHSA37273, SPROHSA37480, SPROHSA37506, SPROHSA38261, SPROHSA386690, SPROHSA387311, SPROHSA387312
SPROHSA206776	SPROHSA206776	SPROHSA206776		85	false	false		SPROHSA206776		12.94	1.0000	0.9797	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA208585, SPROHSA237253
SPROHSA206961	SPROHSA206961	SPROHSA206961		33	false	false		SPROHSA206961		33.33	1.0000	0.9958	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
SPROHSA207525	SPROHSA207525	SPROHSA207525		19	false	false		SPROHSA207525		52.63	1.0000	0.9877	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA353356, SPROHSA61333
SPROHSA208062	SPROHSA208062	SPROHSA208062		97	false	false		SPROHSA208062		11.34	1.0000	0.9979	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			
SPROHSA208382	SPROHSA208382	SPROHSA208382		55	false	false		SPROHSA208382		16.36	1.0000	0.9735	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA7397
SPROHSA209463	SPROHSA209463	SPROHSA209463		65	false	false		SPROHSA209463		18.46	1.0000	0.9958	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA209464, SPROHSA335520, SPROHSA335521, SPROHSA352314, SPROHSA352315, SPROHSA359023
SPROHSA210042	SPROHSA210042	SPROHSA210042		51	false	false		SPROHSA210042		56.86	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	7C(119.0041)		SPROHSA234312, SPROHSA240358, SPROHSA349585, SPROHSA384160
SPROHSA210776	SPROHSA210776	SPROHSA210776		69	false	false		SPROHSA210776		15.94	1.0000	0.9731	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA255381, SPROHSA329669, SPROHSA336781, SPROHSA349054
SPROHSA211075	SPROHSA211075	SPROHSA211075		100	false	false		SPROHSA211075		19.00	1.0000	0.9935	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA49690
SPROHSA211202	SPROHSA211202	SPROHSA211202		16	false	false		SPROHSA211202		62.50	1.0000	0.9945	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA211203, SPROHSA211204, SPROHSA240524, SPROHSA240525, SPROHSA27772, SPROHSA31994, SPROHSA31995, SPROHSA320603, SPROHSA352358, SPROHSA35949, SPROHSA35950, SPROHSA384963, SPROHSA384964, SPROHSA9665
SPROHSA21469	SPROHSA21469	SPROHSA21469		92	false	false		SPROHSA21469		9.78	1.0000	0.9936	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA320648, SPROHSA323665, SPROHSA32812
SPROHSA214902	SPROHSA214902	SPROHSA214902		100	false	false		SPROHSA214902		20.00	1.0000	0.9963	0.00000000000000	3	0	3	4	0	4	     0	     0	     0	3M(15.9949)		SPROHSA363765, SPROHSA39796, SPROHSA39797, SPROHSA39798
SPROHSA215385	SPROHSA215385	SPROHSA215385		100	false	false		SPROHSA215385		9.00	1.0000	0.9688	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA215386, SPROHSA346438
SPROHSA215626	SPROHSA215626	SPROHSA215626		47	false	false		SPROHSA215626		21.28	1.0000	0.9869	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA303639, SPROHSA90316, SPROHSA91031
SPROHSA2159	SPROHSA2159	SPROHSA2159		90	false	false		SPROHSA2159		10.00	1.0000	0.9744	0.00288184438040	1	1	1	1	1	1	     0	     0	     0			
SPROHSA215983	SPROHSA215983	SPROHSA215983		51	false	false		SPROHSA215983		17.65	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	2M(15.9949)		SPROHSA215984, SPROHSA215985
SPROHSA216421	SPROHSA216421	SPROHSA216421		47	false	false		SPROHSA216421		23.40	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
SPROHSA216717	SPROHSA216717	SPROHSA216717		52	false	false		SPROHSA216717		17.31	1.0000	0.9708	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA216718, SPROHSA43532, SPROHSA44466
SPROHSA216767	SPROHSA216767	SPROHSA216767		69	false	false		SPROHSA216767		26.09	1.0000	0.9835	0.00083194675541	2	1	2	3	2	3	     0	     0	     0	3M(15.9949)		
SPROHSA217293	SPROHSA217293	SPROHSA217293		89	false	false		SPROHSA217293		15.73	1.0000	0.9989	0.00000000000000	3	0	3	6	0	6	     0	     0	     0			SPROHSA217294, SPROHSA217295
