PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
Q8NEG7	DENND6B	0.000000	0.000000	0.000000	
Q8NEZ4	KMT2C	0.000000	0.000000	0.000000	
Q8NF50	DOCK8	0.000000	0.000000	0.000000	
Q8NFA0	USP32	0.000000	0.000000	0.000000	
Q8NFD5	ARID1B	0.000000	0.000000	0.000000	
Q8NFH5	NUP35	0.000000	0.000000	0.000000	
Q8NFZ0	FBH1	0.000000	0.000000	0.000000	
Q8NG31	KNL1	0.000000	0.000000	0.000000	
Q8NHG8	ZNRF2	0.000000	0.000000	0.000000	
Q8NHM5	KDM2B	0.000000	0.000000	0.000000	
Q8NHQ9	DDX55	0.000000	0.000000	0.000000	
Q8NHU6	TDRD7	0.000000	0.000000	0.000000	
Q8NHV4	NEDD1	0.000000	0.000000	0.000000	
Q8NI08	NCOA7	0.000000	0.000000	0.000000	
Q8NI36	WDR36	0.000000	0.000000	0.000000	
Q8TAS1	UHMK1	0.000000	0.000000	0.000000	
Q8TAU3	ZNF417	0.000000	0.000000	0.000000	
Q8TB36	GDAP1	0.000000	0.000000	0.000000	
Q8TB72	PUM2	0.000000	0.000000	0.000000	
Q8TBB1	LNX1	0.000000	0.000000	0.000000	
Q8TBC3	SHKBP1	0.000000	0.000000	0.000000	
Q8TBF2	PRXL2B	0.000000	0.000000	0.000000	
Q8TBM8	DNAJB14	0.000000	0.000000	0.000000	
Q8TBZ0	CCDC110	0.000000	0.000000	0.000000	
Q8TBZ3	WDR20	0.000000	0.000000	0.000000	
Q8TC07	TBC1D15	0.000000	0.000000	0.000000	
Q8TCA0	LRRC20	0.000000	0.000000	0.000000	
Q8TCB0	IFI44	0.000000	0.000000	0.000000	
Q8TCG2	PI4K2B	0.000000	0.000000	0.000000	
Q8TCJ2	STT3B	0.000000	0.000000	0.000000	
Q8TCT6	SPPL3	0.000000	0.000000	0.000000	
Q8TCU4	ALMS1	0.000000	0.000000	0.000000	
Q8TD26	CHD6	0.000000	0.000000	0.000000	
Q8TDB6	DTX3L	0.000000	0.000000	0.000000	
Q8TDD1	DDX54	0.000000	0.000000	0.000000	
Q8TDJ6	DMXL2	0.000000	0.000000	0.000000	
Q8TDN6	BRIX1	0.000000	0.000000	0.000000	
Q8TDP1	RNASEH2C	0.000000	0.000000	0.000000	
Q8TE82	SH3TC1	0.000000	0.000000	0.000000	
Q8TEB1	DCAF11	0.000000	0.000000	0.000000	
Q8TED0	UTP15	0.000000	0.000000	0.000000	
Q8TEK3	DOT1L	0.000000	0.000000	0.000000	
Q8TEL6	TRPC4AP	0.000000	0.000000	0.000000	
Q8TEM1	NUP210	0.000000	0.000000	0.000000	
Q8TEQ0	SNX29	0.000000	0.000000	0.000000	
Q8TEQ6	GEMIN5	0.000000	0.000000	0.000000	
Q8TEU7	RAPGEF6	0.000000	0.000000	0.000000	
Q8TEX9	IPO4	0.000000	0.000000	0.000000	
Q8TEZ7	PAQR8	0.000000	0.000000	0.000000	
Q8TF74	WIPF2	0.000000	0.000000	0.000000	
Q8WTP8	AEN	0.000000	0.000000	0.000000	
Q8WTW3	COG1	0.000000	0.000000	0.000000	
Q8WU17	RNF139	0.000000	0.000000	0.000000	
Q8WU76	SCFD2	0.000000	0.000000	0.000000	
Q8WU90	ZC3H15	0.000000	0.000000	0.000000	
Q8WUA4	GTF3C2	0.000000	0.000000	0.000000	
Q8WUA7	TBC1D22A	0.000000	0.000000	0.000000	
Q8WUB2	FAM216A	0.000000	0.000000	0.000000	
Q8WUD4	CCDC12	0.000000	0.000000	0.000000	
Q8WUH6	TMEM263	0.000000	0.000000	0.000000	
Q8WUM0	NUP133	0.000000	0.000000	0.000000	
Q8WUM4	PDCD6IP	0.000000	0.000000	0.000000	
Q8WUW1	BRK1	0.000000	0.000000	0.000000	
Q8WUX9	CHMP7	0.000000	0.000000	0.000000	
Q8WV28	BLNK	0.000000	0.000000	0.000000	
Q8WV92	MITD1	0.000000	0.000000	0.000000	
Q8WVB6	CHTF18	0.000000	0.000000	0.000000	
Q8WVM8	SCFD1	0.000000	0.000000	0.000000	
Q8WW12	PCNP	0.000000	0.000000	0.000000	
Q8WWC4	MAIP1	0.000000	0.000000	0.000000	
Q8WWM7	ATXN2L	0.000000	0.000000	0.000000	
Q8WWW0	RASSF5	0.000000	0.000000	0.000000	
Q8WX92	NELFB	0.000000	0.000000	0.000000	
Q8WXI9	GATAD2B	0.000000	0.000000	0.000000	
Q8WXX7	AUTS2	0.000000	0.000000	0.000000	
Q8WYA6	CTNNBL1	0.000000	0.000000	0.000000	
Q8WYJ6	SEPTIN1	0.000000	0.000000	0.000000	
Q8WYP5	AHCTF1	0.000000	0.000000	0.000000	
Q8WYQ5	DGCR8	0.000000	0.000000	0.000000	
Q8WYR1	PIK3R5	0.000000	0.000000	0.000000	
Q92466	DDB2	0.000000	0.000000	0.000000	
Q92499	DDX1	0.000000	0.000000	0.000000	
Q92503	SEC14L1	0.000000	0.000000	0.000000	
Q92508	PIEZO1	0.000000	0.000000	0.000000	
Q92530	PSMF1	0.000000	0.000000	0.000000	
Q92538	GBF1	0.000000	0.000000	0.000000	
Q92539	LPIN2	0.000000	0.000000	0.000000	
Q92540	SMG7	0.000000	0.000000	0.000000	
Q92545	TMEM131	0.000000	0.000000	0.000000	
Q92547	TOPBP1	0.000000	0.000000	0.000000	
Q92562	FIG4	0.000000	0.000000	0.000000	
Q92567	FAM168A	0.000000	0.000000	0.000000	
Q92575	UBXN4	0.000000	0.000000	0.000000	
Q92576	PHF3	0.000000	0.000000	0.000000	
Q92585	MAML1	0.000000	0.000000	0.000000	
Q92599	SEPTIN8	0.000000	0.000000	0.000000	
Q92608	DOCK2	0.000000	0.000000	0.000000	
Q92609	TBC1D5	0.000000	0.000000	0.000000	
Q92610	ZNF592	0.000000	0.000000	0.000000	
Q92611	EDEM1	0.000000	0.000000	0.000000	
Q92615	LARP4B	0.000000	0.000000	0.000000	
Q92616	GCN1	0.000000	0.000000	0.000000	
Q92619	ARHGAP45	0.000000	0.000000	0.000000	
Q92620	DHX38	0.000000	0.000000	0.000000	
Q92621	NUP205	0.000000	0.000000	0.000000	
Q92673	SORL1	0.000000	0.000000	0.000000	
Q92688	ANP32B	0.000000	0.000000	0.000000	
Q92698	RAD54L	0.000000	0.000000	0.000000	
Q92769	HDAC2	0.000000	0.000000	0.000000	
Q92785	DPF2	0.000000	0.000000	0.000000	
Q92797	SYMPK	0.000000	0.000000	0.000000	
Q92804	TAF15	0.000000	0.000000	0.000000	
Q92835	INPP5D	0.000000	0.000000	0.000000	
Q92841	DDX17	0.000000	0.000000	0.000000	
Q92882	OSTF1	0.000000	0.000000	0.000000	
Q92888	ARHGEF1	0.000000	0.000000	0.000000	
Q92890	UFD1	0.000000	0.000000	0.000000	
Q92900	UPF1	0.000000	0.000000	0.000000	
Q92905	COPS5	0.000000	0.000000	0.000000	
Q92922	SMARCC1	0.000000	0.000000	0.000000	
Q92925	SMARCD2	0.000000	0.000000	0.000000	
Q92966	SNAPC3	0.000000	0.000000	0.000000	
Q92968	PEX13	0.000000	0.000000	0.000000	
Q92973	TNPO1	0.000000	0.000000	0.000000	
Q92974	ARHGEF2	0.000000	0.000000	0.000000	
Q92979	EMG1	0.000000	0.000000	0.000000	
Q92985	IRF7	0.000000	0.000000	0.000000	
Q92989	CLP1	0.000000	0.000000	0.000000	
Q92993	KAT5	0.000000	0.000000	0.000000	
Q93008	USP9X	0.000000	0.000000	0.000000	
Q93074	MED12	0.000000	0.000000	0.000000	
Q95460	MR1	0.000000	0.000000	0.000000	
Q969G3	SMARCE1	0.000000	0.000000	0.000000	
Q969N2	PIGT	0.000000	0.000000	0.000000	
Q969Q6	PPP2R3C	0.000000	0.000000	0.000000	
Q969S3	ZNF622	0.000000	0.000000	0.000000	
Q969U7	PSMG2	0.000000	0.000000	0.000000	
Q969V3	NCLN	0.000000	0.000000	0.000000	
Q969V5	MUL1	0.000000	0.000000	0.000000	
Q969X6	UTP4	0.000000	0.000000	0.000000	
Q96AB3	ISOC2	0.000000	0.000000	0.000000	
Q96AG3	SLC25A46	0.000000	0.000000	0.000000	
Q96AK3	APOBEC3D	0.000000	0.000000	0.000000	
Q96AP0	ACD	0.000000	0.000000	0.000000	
Q96AQ1	CCDC74A	0.000000	0.000000	0.000000	
Q96AT1	KIAA1143	0.000000	0.000000	0.000000	
Q96AV8	E2F7	0.000000	0.000000	0.000000	
Q96AX1	VPS33A	0.000000	0.000000	0.000000	
Q96AZ6	ISG20	0.000000	0.000000	0.000000	
Q96B49	TOMM6	0.000000	0.000000	0.000000	
Q96BI3	APH1A	0.000000	0.000000	0.000000	
Q96BR6	ZNF669	0.000000	0.000000	0.000000	
Q96BY6	DOCK10	0.000000	0.000000	0.000000	
Q96BY9	SARAF	0.000000	0.000000	0.000000	
Q96C01	TIMCC	0.000000	0.000000	0.000000	
Q96C10	DHX58	0.000000	0.000000	0.000000	
Q96C12	ARMC5	0.000000	0.000000	0.000000	
Q96C34	RUNDC1	0.000000	0.000000	0.000000	
Q96C86	DCPS	0.000000	0.000000	0.000000	
Q96CN4	EVI5L	0.000000	0.000000	0.000000	
Q96CP6	GRAMD1A	0.000000	0.000000	0.000000	
Q96CS2	HAUS1	0.000000	0.000000	0.000000	
Q96CW1	AP2M1	0.000000	0.000000	0.000000	
Q96CX6	LRRC58	0.000000	0.000000	0.000000	
Q96D46	NMD3	0.000000	0.000000	0.000000	
Q96DE0	NUDT16	0.000000	0.000000	0.000000	
Q96DE5	ANAPC16	0.000000	0.000000	0.000000	
Q96DF8	ESS2	0.000000	0.000000	0.000000	
Q96DI7	SNRNP40	0.000000	0.000000	0.000000	
Q96DX4	RSPRY1	0.000000	0.000000	0.000000	
Q96E22	NUS1	0.000000	0.000000	0.000000	
Q96E52	OMA1	0.000000	0.000000	0.000000	
Q96EE3	SEH1L	0.000000	0.000000	0.000000	
Q96EK5	KIFBP	0.000000	0.000000	0.000000	
Q96EK7	FAM120B	0.000000	0.000000	0.000000	
Q96EP0	RNF31	0.000000	0.000000	0.000000	
Q96ES7	SGF29	0.000000	0.000000	0.000000	
Q96EX3	DYNC2I2	0.000000	0.000000	0.000000	
Q96EY7	PTCD3	0.000000	0.000000	0.000000	
Q96F07	CYFIP2	0.000000	0.000000	0.000000	
Q96F15	GIMAP5	0.000000	0.000000	0.000000	
Q96FS4	SIPA1	0.000000	0.000000	0.000000	
Q96FV2	SCRN2	0.000000	0.000000	0.000000	
Q96G21	IMP4	0.000000	0.000000	0.000000	
Q96GC9	VMP1	0.000000	0.000000	0.000000	
Q96GD4	AURKB	0.000000	0.000000	0.000000	
Q96GM5	SMARCD1	0.000000	0.000000	0.000000	
Q96GN5	CDCA7L	0.000000	0.000000	0.000000	
Q96GQ5	RUSF1	0.000000	0.000000	0.000000	
Q96GQ7	DDX27	0.000000	0.000000	0.000000	
Q96GX5	MASTL	0.000000	0.000000	0.000000	
Q96HA1	POM121	0.000000	0.000000	0.000000	
Q96HA7	TONSL	0.000000	0.000000	0.000000	
Q96HE9	PRR11	0.000000	0.000000	0.000000	
Q96HU1	SGSM3	0.000000	0.000000	0.000000	
Q96I25	RBM17	0.000000	0.000000	0.000000	
Q96II8	LRCH3	0.000000	0.000000	0.000000	
Q96IX5	ATP5MK	0.000000	0.000000	0.000000	
Q96J01	THOC3	0.000000	0.000000	0.000000	
Q96J02	ITCH	0.000000	0.000000	0.000000	
Q96J88	EPSTI1	0.000000	0.000000	0.000000	
Q96JB5	CDK5RAP3	0.000000	0.000000	0.000000	
Q96JC1	VPS39	0.000000	0.000000	0.000000	
Q96JH7	VCPIP1	0.000000	0.000000	0.000000	
Q96JI7	SPG11	0.000000	0.000000	0.000000	
Q96JJ3	ELMO2	0.000000	0.000000	0.000000	
Q96JM3	CHAMP1	0.000000	0.000000	0.000000	
Q96JZ2	HSH2D	0.000000	0.000000	0.000000	
Q96KA5	CLPTM1L	0.000000	0.000000	0.000000	
Q96KB5	PBK	0.000000	0.000000	0.000000	
Q96KP4	CNDP2	0.000000	0.000000	0.000000	
Q96KS0	EGLN2	0.000000	0.000000	0.000000	
Q96L08	SUSD3	0.000000	0.000000	0.000000	
Q96L91	EP400	0.000000	0.000000	0.000000	
Q96ME7	ZNF512	0.000000	0.000000	0.000000	
Q96MG7	NSMCE3	0.000000	0.000000	0.000000	
Q96MU7	YTHDC1	0.000000	0.000000	0.000000	
Q96N67	DOCK7	0.000000	0.000000	0.000000	
Q96NB1	CEP20	0.000000	0.000000	0.000000	
Q96P11	NSUN5	0.000000	0.000000	0.000000	
Q96P48	ARAP1	0.000000	0.000000	0.000000	
Q96P70	IPO9	0.000000	0.000000	0.000000	
Q96PK6	RBM14	0.000000	0.000000	0.000000	
Q96PM9	ZNF385A	0.000000	0.000000	0.000000	
Q96PU8	QKI	0.000000	0.000000	0.000000	
Q96Q04	LMTK3	0.000000	0.000000	0.000000	
Q96Q05	TRAPPC9	0.000000	0.000000	0.000000	
Q96Q15	SMG1	0.000000	0.000000	0.000000	
Q96Q89	KIF20B	0.000000	0.000000	0.000000	
Q96QD9	FYTTD1	0.000000	0.000000	0.000000	
Q96QE3	ATAD5	0.000000	0.000000	0.000000	
Q96QR8	PURB	0.000000	0.000000	0.000000	
Q96QT4	TRPM7	0.000000	0.000000	0.000000	
Q96QU8	XPO6	0.000000	0.000000	0.000000	
Q96RL7	VPS13A	0.000000	0.000000	0.000000	
Q96RQ9	IL4I1	0.000000	0.000000	0.000000	
Q96RT1	ERBIN	0.000000	0.000000	0.000000	
Q96RT7	TUBGCP6	0.000000	0.000000	0.000000	
Q96RU3	FNBP1	0.000000	0.000000	0.000000	
Q96RU8	TRIB1	0.000000	0.000000	0.000000	
Q96S52	PIGS	0.000000	0.000000	0.000000	
Q96S59	RANBP9	0.000000	0.000000	0.000000	
Q96S82	UBL7	0.000000	0.000000	0.000000	
Q96S94	CCNL2	0.000000	0.000000	0.000000	
Q96S99	PLEKHF1	0.000000	0.000000	0.000000	
Q96SB3	PPP1R9B	0.000000	0.000000	0.000000	
Q96SB8	SMC6	0.000000	0.000000	0.000000	
Q96SU4	OSBPL9	0.000000	0.000000	0.000000	
Q96T49	PPP1R16B	0.000000	0.000000	0.000000	
Q96T58	SPEN	0.000000	0.000000	0.000000	
Q96TA2	YME1L1	0.000000	0.000000	0.000000	
Q99081	TCF12	0.000000	0.000000	0.000000	
Q99436	PSMB7	0.000000	0.000000	0.000000	
Q99442	SEC62	0.000000	0.000000	0.000000	
Q99459	CDC5L	0.000000	0.000000	0.000000	
Q99471	PFDN5	0.000000	0.000000	0.000000	
Q99497	PARK7	0.000000	0.000000	0.000000	
Q99504	EYA3	0.000000	0.000000	0.000000	
Q99541	PLIN2	0.000000	0.000000	0.000000	
Q99551	MTERF1	0.000000	0.000000	0.000000	
Q99590	SCAF11	0.000000	0.000000	0.000000	
Q99595	TIMM17A	0.000000	0.000000	0.000000	
Q99607	ELF4	0.000000	0.000000	0.000000	
Q99623	PHB2	0.000000	0.000000	0.000000	
Q99627	COPS8	0.000000	0.000000	0.000000	
Q99661	KIF2C	0.000000	0.000000	0.000000	
Q99683	MAP3K5	0.000000	0.000000	0.000000	
Q99700	ATXN2	0.000000	0.000000	0.000000	
Q99707	MTR	0.000000	0.000000	0.000000	
Q99708	RBBP8	0.000000	0.000000	0.000000	
Q99759	MAP3K3	0.000000	0.000000	0.000000	
Q99805	TM9SF2	0.000000	0.000000	0.000000	
Q99829	CPNE1	0.000000	0.000000	0.000000	
Q99832	CCT7	0.000000	0.000000	0.000000	
Q99856	ARID3A	0.000000	0.000000	0.000000	
Q99873	PRMT1	0.000000	0.000000	0.000000	
Q99961	SH3GL1	0.000000	0.000000	0.000000	
Q99973	TEP1	0.000000	0.000000	0.000000	
Q99986	VRK1	0.000000	0.000000	0.000000	
Q9BQ39	DDX50	0.000000	0.000000	0.000000	
Q9BQ52	ELAC2	0.000000	0.000000	0.000000	
Q9BQ70	TCF25	0.000000	0.000000	0.000000	
Q9BQ83	SLX1A	0.000000	0.000000	0.000000	
Q9BQG0	MYBBP1A	0.000000	0.000000	0.000000	
Q9BQT9	CLSTN3	0.000000	0.000000	0.000000	
Q9BRD0	BUD13	0.000000	0.000000	0.000000	
Q9BRG2	SH2D3A	0.000000	0.000000	0.000000	
Q9BRJ7	NUDT16L1	0.000000	0.000000	0.000000	
Q9BRK5	SDF4	0.000000	0.000000	0.000000	
Q9BRR9	ARHGAP9	0.000000	0.000000	0.000000	
Q9BRS2	RIOK1	0.000000	0.000000	0.000000	
Q9BRU9	UTP23	0.000000	0.000000	0.000000	
Q9BS26	ERP44	0.000000	0.000000	0.000000	
Q9BSH3	NICN1	0.000000	0.000000	0.000000	
Q9BSJ2	TUBGCP2	0.000000	0.000000	0.000000	
Q9BSJ8	ESYT1	0.000000	0.000000	0.000000	
Q9BSV6	TSEN34	0.000000	0.000000	0.000000	
Q9BT17	MTG1	0.000000	0.000000	0.000000	
Q9BT88	SYT11	0.000000	0.000000	0.000000	
Q9BTC0	DIDO1	0.000000	0.000000	0.000000	
Q9BTE1	DCTN5	0.000000	0.000000	0.000000	
Q9BTE3	MCMBP	0.000000	0.000000	0.000000	
Q9BTL3	RAMAC	0.000000	0.000000	0.000000	
Q9BTL4	IER2	0.000000	0.000000	0.000000	
Q9BTV4	TMEM43	0.000000	0.000000	0.000000	
Q9BTW9	TBCD	0.000000	0.000000	0.000000	
Q9BUB7	TMEM70	0.000000	0.000000	0.000000	
Q9BUJ2	HNRNPUL1	0.000000	0.000000	0.000000	
Q9BUN5	CCDC28B	0.000000	0.000000	0.000000	
Q9BUN8	DERL1	0.000000	0.000000	0.000000	
Q9BUP3	HTATIP2	0.000000	0.000000	0.000000	
Q9BUQ8	DDX23	0.000000	0.000000	0.000000	
Q9BV19	C1orf50	0.000000	0.000000	0.000000	
Q9BV38	WDR18	0.000000	0.000000	0.000000	
Q9BVJ6	UTP14A	0.000000	0.000000	0.000000	
Q9BVK2	ALG8	0.000000	0.000000	0.000000	
Q9BVK6	TMED9	0.000000	0.000000	0.000000	
Q9BVS4	RIOK2	0.000000	0.000000	0.000000	
Q9BVV7	TIMM21	0.000000	0.000000	0.000000	
Q9BW27	NUP85	0.000000	0.000000	0.000000	
Q9BW72	HIGD2A	0.000000	0.000000	0.000000	
Q9BW91	NUDT9	0.000000	0.000000	0.000000	
Q9BWF3	RBM4	0.000000	0.000000	0.000000	
Q9BWG4	SSBP4	0.000000	0.000000	0.000000	
Q9BWG6	SCNM1	0.000000	0.000000	0.000000	
Q9BWN1	PRR14	0.000000	0.000000	0.000000	
Q9BWW8	APOL6	0.000000	0.000000	0.000000	
Q9BX10	GTPBP2	0.000000	0.000000	0.000000	
Q9BX95	SGPP1	0.000000	0.000000	0.000000	
Q9BXJ9	NAA15	0.000000	0.000000	0.000000	
Q9BXP5	SRRT	0.000000	0.000000	0.000000	
Q9BXR0	QTRT1	0.000000	0.000000	0.000000	
Q9BXS6	NUSAP1	0.000000	0.000000	0.000000	
Q9BXW9	FANCD2	0.000000	0.000000	0.000000	
Q9BY44	EIF2A	0.000000	0.000000	0.000000	
Q9BY50	SEC11C	0.000000	0.000000	0.000000	
Q9BY66	KDM5D	0.000000	0.000000	0.000000	
Q9BY77	POLDIP3	0.000000	0.000000	0.000000	
Q9BYC9	MRPL20	0.000000	0.000000	0.000000	
Q9BYD3	MRPL4	0.000000	0.000000	0.000000	
Q9BYK8	HELZ2	0.000000	0.000000	0.000000	
Q9BYV8	CEP41	0.000000	0.000000	0.000000	
Q9BYW2	SETD2	0.000000	0.000000	0.000000	
Q9BYX4	IFIH1	0.000000	0.000000	0.000000	
Q9BZ67	FRMD8	0.000000	0.000000	0.000000	
Q9BZD4	NUF2	0.000000	0.000000	0.000000	
Q9BZF1	OSBPL8	0.000000	0.000000	0.000000	
Q9BZG8	DPH1	0.000000	0.000000	0.000000	
Q9BZH6	WDR11	0.000000	0.000000	0.000000	
Q9BZJ0	CRNKL1	0.000000	0.000000	0.000000	
Q9BZJ4	SLC25A39	0.000000	0.000000	0.000000	
Q9BZL1	UBL5	0.000000	0.000000	0.000000	
Q9BZV1	UBXN6	0.000000	0.000000	0.000000	
Q9BZW5	TM6SF1	0.000000	0.000000	0.000000	
Q9BZZ5	API5	0.000000	0.000000	0.000000	
Q9C000	NLRP1	0.000000	0.000000	0.000000	
Q9C035	TRIM5	0.000000	0.000000	0.000000	
Q9C037	TRIM4	0.000000	0.000000	0.000000	
Q9C073	FAM117A	0.000000	0.000000	0.000000	
Q9C0B5	ZDHHC5	0.000000	0.000000	0.000000	
Q9C0C7	AMBRA1	0.000000	0.000000	0.000000	
Q9C0C9	UBE2O	0.000000	0.000000	0.000000	
Q9C0D2	CEP295	0.000000	0.000000	0.000000	
Q9C0D5	TANC1	0.000000	0.000000	0.000000	
Q9C0D7	ZC3H12C	0.000000	0.000000	0.000000	
Q9C0G0	ZNF407	0.000000	0.000000	0.000000	
Q9GZL7	WDR12	0.000000	0.000000	0.000000	
Q9GZM8	NDEL1	0.000000	0.000000	0.000000	
Q9GZN2	TGIF2	0.000000	0.000000	0.000000	
Q9GZQ3	COMMD5	0.000000	0.000000	0.000000	
Q9GZR7	DDX24	0.000000	0.000000	0.000000	
Q9GZS1	POLR1E	0.000000	0.000000	0.000000	
Q9H0A0	NAT10	0.000000	0.000000	0.000000	
Q9H0C8	ILKAP	0.000000	0.000000	0.000000	
Q9H0D6	XRN2	0.000000	0.000000	0.000000	
Q9H0E3	SAP130	0.000000	0.000000	0.000000	
Q9H0H5	RACGAP1	0.000000	0.000000	0.000000	
Q9H0J9	PARP12	0.000000	0.000000	0.000000	
Q9H0K1	SIK2	0.000000	0.000000	0.000000	
Q9H0R1	AP5M1	0.000000	0.000000	0.000000	
Q9H0S4	DDX47	0.000000	0.000000	0.000000	
Q9H0U9	TSPYL1	0.000000	0.000000	0.000000	
Q9H0Z9	RBM38	0.000000	0.000000	0.000000	
Q9H116	GZF1	0.000000	0.000000	0.000000	
Q9H147	DNTTIP1	0.000000	0.000000	0.000000	
Q9H173	SIL1	0.000000	0.000000	0.000000	
Q9H211	CDT1	0.000000	0.000000	0.000000	
Q9H223	EHD4	0.000000	0.000000	0.000000	
Q9H269	VPS16	0.000000	0.000000	0.000000	
Q9H2J4	PDCL3	0.000000	0.000000	0.000000	
Q9H2K2	TNKS2	0.000000	0.000000	0.000000	
Q9H2M9	RAB3GAP2	0.000000	0.000000	0.000000	
Q9H2U1	DHX36	0.000000	0.000000	0.000000	
Q9H3F6	KCTD10	0.000000	0.000000	0.000000	
Q9H3K2	GHITM	0.000000	0.000000	0.000000	
Q9H3U1	UNC45A	0.000000	0.000000	0.000000	
Q9H467	CUEDC2	0.000000	0.000000	0.000000	
Q9H4A3	WNK1	0.000000	0.000000	0.000000	
Q9H4L4	SENP3	0.000000	0.000000	0.000000	
Q9H4L5	OSBPL3	0.000000	0.000000	0.000000	
Q9H4L7	SMARCAD1	0.000000	0.000000	0.000000	
Q9H4W6	EBF3	0.000000	0.000000	0.000000	
Q9H583	HEATR1	0.000000	0.000000	0.000000	
Q9H5Z1	DHX35	0.000000	0.000000	0.000000	
Q9H668	STN1	0.000000	0.000000	0.000000	
Q9H6D7	HAUS4	0.000000	0.000000	0.000000	
Q9H6E4	CCDC134	0.000000	0.000000	0.000000	
Q9H6E5	TUT1	0.000000	0.000000	0.000000	
Q9H6Q4	CIAO3	0.000000	0.000000	0.000000	
Q9H6R0	DHX33	0.000000	0.000000	0.000000	
Q9H6R4	NOL6	0.000000	0.000000	0.000000	
Q9H6S0	YTHDC2	0.000000	0.000000	0.000000	
Q9H6W3	RIOX1	0.000000	0.000000	0.000000	
Q9H765	ASB8	0.000000	0.000000	0.000000	
Q9H7B2	RPF2	0.000000	0.000000	0.000000	
Q9H7B4	SMYD3	0.000000	0.000000	0.000000	
Q9H7F0	ATP13A3	0.000000	0.000000	0.000000	
Q9H7N4	SCAF1	0.000000	0.000000	0.000000	
Q9H7P9	PLEKHG2	0.000000	0.000000	0.000000	
Q9H7Z6	KAT8	0.000000	0.000000	0.000000	
Q9H7Z7	PTGES2	0.000000	0.000000	0.000000	
Q9H832	UBE2Z	0.000000	0.000000	0.000000	
Q9H8H0	NOL11	0.000000	0.000000	0.000000	
Q9H8H2	DDX31	0.000000	0.000000	0.000000	
Q9H8M2	BRD9	0.000000	0.000000	0.000000	
Q9H8S9	MOB1A	0.000000	0.000000	0.000000	
Q9H8V3	ECT2	0.000000	0.000000	0.000000	
Q9H967	WDR76	0.000000	0.000000	0.000000	
Q9H992	MARCHF7	0.000000	0.000000	0.000000	
Q9H993	DCPH1	0.000000	0.000000	0.000000	
Q9H9B1	EHMT1	0.000000	0.000000	0.000000	
Q9H9E3	COG4	0.000000	0.000000	0.000000	
Q9H9L7	AKIRIN1	0.000000	0.000000	0.000000	
Q9H9Y6	POLR1B	0.000000	0.000000	0.000000	
Q9HAH7	FBRS	0.000000	0.000000	0.000000	
Q9HAV4	XPO5	0.000000	0.000000	0.000000	
Q9HAW4	CLSPN	0.000000	0.000000	0.000000	
Q9HAY2	MAGEF1	0.000000	0.000000	0.000000	
Q9HB19	PLEKHA2	0.000000	0.000000	0.000000	
Q9HB58	SP110	0.000000	0.000000	0.000000	
Q9HB96	FANCE	0.000000	0.000000	0.000000	
Q9HBE5	IL21R	0.000000	0.000000	0.000000	
Q9HBG6	IFT122	0.000000	0.000000	0.000000	
Q9HBH0	RHOF	0.000000	0.000000	0.000000	
Q9HBL8	NMRAL1	0.000000	0.000000	0.000000	
Q9HBM6	TAF9B	0.000000	0.000000	0.000000	
Q9HBR0	SLC38A10	0.000000	0.000000	0.000000	
Q9HBU6	ETNK1	0.000000	0.000000	0.000000	
Q9HC77	CPAP	0.000000	0.000000	0.000000	
Q9HC98	NEK6	0.000000	0.000000	0.000000	
Q9HCE1	MOV10	0.000000	0.000000	0.000000	
Q9HCG8	CWC22	0.000000	0.000000	0.000000	
Q9HCH3	CPNE5	0.000000	0.000000	0.000000	
Q9HCK8	CHD8	0.000000	0.000000	0.000000	
Q9HCN4	GPN1	0.000000	0.000000	0.000000	
Q9HCS7	XAB2	0.000000	0.000000	0.000000	
Q9HD15	SRA1	0.000000	0.000000	0.000000	
Q9HD20	ATP13A1	0.000000	0.000000	0.000000	
Q9HD26	GOPC	0.000000	0.000000	0.000000	
Q9HD34	LYRM4	0.000000	0.000000	0.000000	
Q9HD45	TM9SF3	0.000000	0.000000	0.000000	
Q9NNW5	WDR6	0.000000	0.000000	0.000000	
Q9NP50	SINHCAF	0.000000	0.000000	0.000000	
Q9NP77	SSU72	0.000000	0.000000	0.000000	
Q9NP97	DYNLRB1	0.000000	0.000000	0.000000	
Q9NPD8	UBE2T	0.000000	0.000000	0.000000	
Q9NPE3	NOP10	0.000000	0.000000	0.000000	
Q9NPF2	CHST11	0.000000	0.000000	0.000000	
Q9NPF5	DMAP1	0.000000	0.000000	0.000000	
Q9NPG3	UBN1	0.000000	0.000000	0.000000	
Q9NPI6	DCP1A	0.000000	0.000000	0.000000	
Q9NPQ8	RIC8A	0.000000	0.000000	0.000000	
Q9NQ25	SLAMF7	0.000000	0.000000	0.000000	
Q9NQ55	PPAN	0.000000	0.000000	0.000000	
Q9NQC7	CYLD	0.000000	0.000000	0.000000	
Q9NQG6	MIEF1	0.000000	0.000000	0.000000	
Q9NQT4	EXOSC5	0.000000	0.000000	0.000000	
Q9NQT5	EXOSC3	0.000000	0.000000	0.000000	
Q9NQW6	ANLN	0.000000	0.000000	0.000000	
Q9NQX3	GPHN	0.000000	0.000000	0.000000	
